Date,Close,High,Low,Open,Volumn,Code
2010-02-25,83.27758026123047,83.33778048728027,81.97578338370828,82.20152561988073,259634700,SPY
2010-02-26,83.33026123046875,83.61620945843039,82.85619732659927,83.3528348819373,173589300,SPY
2010-03-01,84.19561767578125,84.2783915553396,83.65382709722107,83.67640074782611,147709700,SPY
2010-03-02,84.42887115478516,84.83521401539643,84.27837635056267,84.55679805348394,160992400,SPY
2010-03-03,84.50415802001953,85.00832213046559,84.29345717261376,84.64712641878104,150785000,SPY
2010-03-04,84.75999450683594,84.88039498264338,84.30097773958872,84.61702037706726,135770400,SPY
2010-03-05,85.97149658203125,86.03921754356612,85.10613682490715,85.30931119153306,176118800,SPY
2010-03-08,85.98653411865234,86.17465553425725,85.8360392825724,85.97901339555534,114631200,SPY
2010-03-09,86.12952423095703,86.52834078756158,85.68556036334401,85.7307076743525,154556700,SPY
2010-03-10,86.51326751708984,86.7465362083268,86.0918774320142,86.1671248413478,186088800,SPY
2010-03-11,86.8744888305664,86.89706822844958,86.04675554620334,86.3101244447264,160791100,SPY
2010-03-12,86.88198852539062,87.26575779699336,86.64119335793609,87.25070486970952,162074800,SPY
2010-03-15,86.90455627441406,86.96475649744247,86.23484458099857,86.73148780946899,146816800,SPY
2010-03-16,87.59689331054688,87.67966148436953,86.90460186456274,87.14539714198827,168673000,SPY
2010-03-17,88.1160888671875,88.40203715463578,87.60439827708193,87.86024644264033,177468100,SPY
2010-03-18,88.07095336914062,88.2440219169597,87.71728406575554,88.12362715426103,196509100,SPY
2010-03-19,87.6251220703125,88.6224932281486,87.28510563819593,87.6251220703125,226641100,SPY
2010-03-22,88.09358215332031,88.25225994971711,87.07354436944233,87.12643504669077,184477800,SPY
2010-03-23,88.71319580078125,88.788753112235,87.9349387753129,88.22206462935185,182941600,SPY
2010-03-24,88.28248596191406,88.7282837930668,87.33045368830675,88.38071563156146,196072600,SPY
2010-03-25,88.1389389038086,89.28742488327515,88.03315752798875,88.87940853454748,223396300,SPY
2010-03-26,88.0860366821289,88.72072485394344,87.73846852642306,88.3051568646797,205808500,SPY
2010-03-29,88.64519500732422,88.80386709940453,88.16917873108332,88.53185615165152,134513500,SPY
2010-03-30,88.70559692382812,89.03049839957161,88.335362235309,88.75093013660374,145772500,SPY
2010-03-31,88.4034194946289,88.79632104482377,88.10874189081916,88.36563794966688,161078700,SPY
2010-04-01,89.00785064697266,89.34786134411276,88.47893807240243,89.00785064697266,161215200,SPY
2010-04-05,89.73323059082031,89.79367297895082,89.0985365158982,89.34788082264093,105847600,SPY
2010-04-06,89.94477844238281,90.1034504936322,89.37809007449833,89.47631398299019,110384200,SPY
2010-04-07,89.43097686767578,90.18656132531775,89.01540311011192,89.76343587372686,184576300,SPY
2010-04-08,89.74079895019531,89.89191936021567,88.85676616902956,89.1212196807474,158704000,SPY
2010-04-09,90.33012390136719,90.36789966532615,89.76343556011558,89.92965929790844,133006500,SPY
2010-04-12,90.47370147705078,90.70793663100744,90.33769601382387,90.44347740026112,110279000,SPY
2010-04-13,90.54170989990234,90.70038198448076,89.91457325753048,90.38303781532393,125043600,SPY
2010-04-14,91.56927490234375,91.56927490234375,90.73057576063695,90.8741328760808,161609000,SPY
2010-04-15,91.64483642578125,91.85639914434329,91.38793472134755,91.41815879037809,144615300,SPY
2010-04-16,90.18656158447266,91.64483982249817,89.72565460281447,91.31993827419242,366786700,SPY
2010-04-19,90.5265884399414,90.6172606665741,89.51410785014815,89.92212422301577,217947800,SPY
2010-04-20,91.33507537841797,91.41063845924558,90.57193899101173,91.09328850786926,157708000,SPY
2010-04-21,91.1688232421875,91.59950615158847,90.66257727545322,91.38793766156793,192910100,SPY
2010-04-22,91.44080352783203,91.55414231842234,90.00519806252267,90.52654727579751,115360300,SPY
2010-04-23,92.0377426147461,92.07552414417617,91.14615270792544,91.38038781401825,177335500,SPY
2010-04-26,91.69015502929688,92.27195817724022,91.59948860131149,92.06794718497149,143457300,SPY
2010-04-27,89.52167510986328,91.6826419836268,89.34788809762327,91.161292476214,355853300,SPY
2010-04-28,90.20169067382812,90.42836836773373,89.36299127689188,89.95235212811582,300674100,SPY
2010-04-29,91.31993865966797,91.50883477541862,90.72302624213768,90.74569285368344,193775000,SPY
2010-04-30,89.77098083496094,91.43326997589331,89.74831422527598,91.3350403143898,270000900,SPY
2010-05-03,90.93457794189453,91.18392216796416,90.06565476188453,90.20166017931784,182747900,SPY
2010-05-04,88.79625701904297,89.93719083131377,88.34290762965432,89.92208168301592,360353400,SPY
2010-05-05,88.26738739013672,89.00786278969217,87.62514167200395,88.07093379194401,328973200,SPY
2010-05-06,85.33570861816406,88.4033796041848,79.3363663114479,87.84424873190186,647356600,SPY
2010-05-07,84.06632995605469,85.96284282993717,82.6684998359974,85.10903445198159,637558800,SPY
2010-05-10,87.76870727539062,88.1389421042036,86.82422655366675,87.50424806158567,396159600,SPY
2010-05-11,87.51935577392578,88.67539915976862,86.8242194034997,86.94510992830527,317849800,SPY
2010-05-12,88.7433853149414,88.87183904384611,87.7157900716127,87.8669104101325,235607100,SPY
2010-05-13,87.64022827148438,88.9171676841238,87.56467098844118,88.50159398040944,234452500,SPY
2010-05-14,86.05352020263672,87.14156375209222,85.28282653154065,86.98289169523869,345601400,SPY
2010-05-17,86.0988540649414,86.52953701234001,84.45167957469451,86.28775019563646,325739800,SPY
2010-05-18,84.92771911621094,87.05846768150067,84.64815070956185,86.80156589288866,360556800,SPY
2010-05-19,84.44412231445312,85.2072584816144,83.38630289934939,84.45167400863346,394742700,SPY
2010-05-20,81.25556182861328,83.03118433824191,81.20267114159124,82.645834610137,530418300,SPY
2010-05-21,82.44180297851562,82.64580820194176,79.60836186917608,80.02393553773949,500909400,SPY
2010-05-24,81.38399505615234,82.65337707911135,81.30843776906045,81.99601657564368,269823000,SPY
2010-05-25,81.46711730957031,81.50489883892405,78.867904888568,79.41948408801169,396505200,SPY
2010-05-26,80.97596740722656,82.71381358934612,80.73418066372433,81.96578675236279,349719300,SPY
2010-05-27,83.68852996826172,83.7187540360958,82.19247031605815,82.50226268786882,300870500,SPY
2010-05-28,82.63827514648438,83.65831302295996,82.24536799584139,83.59786488214536,297933500,SPY
2010-06-01,81.24800872802734,83.07652202277626,81.12711819319951,81.86758785123371,277909400,SPY
2010-06-02,83.3636245727539,83.37117626587303,81.232876888959,81.66355974744995,240243700,SPY
2010-06-03,83.6507568359375,83.91521025020691,82.79694845139564,83.60542361196333,226618300,SPY
2010-06-04,80.71154022216797,82.60805902908488,80.43952932696664,82.06403723868222,398475600,SPY
2010-06-07,79.70661163330078,81.30845293584365,79.6461692511436,80.99866050693312,264609100,SPY
2010-06-08,80.5604248046875,80.71909686450654,79.07192235564132,79.76705874093977,357774300,SPY
2010-06-09,80.12973022460938,81.81468025674212,79.78971377606415,81.02887176644079,268023300,SPY
2010-06-10,82.4720458984375,82.57026980407818,80.12217773998154,81.49734124221106,317890600,SPY
2010-06-11,82.87254333496094,82.92543404180459,81.69383285978515,81.74672356662882,214128200,SPY
2010-06-14,82.74406433105469,83.96055589782722,82.66094957074209,83.50720056352121,207196100,SPY
2010-06-15,84.6254653930664,84.70102269137975,83.18229620727652,83.3258591093285,238268700,SPY
2010-06-16,84.5952377319336,84.94280590115157,84.02099191273986,84.18722142076847,216374000,SPY
2010-06-17,84.73124694824219,84.87480985060697,83.90766259492342,84.8370283190418,263185800,SPY
2010-06-18,84.82311248779297,85.12677959829628,84.54980745467691,84.8990292654188,174006600,SPY
2010-06-21,84.58014678955078,85.93907228920871,84.10945365974104,85.87834236284367,213140700,SPY
2010-06-22,83.18329620361328,84.95218579937311,83.0618304975095,84.58018947232554,239355400,SPY
2010-06-23,82.92515563964844,83.53249559086773,82.35577117733635,83.2364161338317,254639900,SPY
2010-06-24,81.5510482788086,82.62149399359191,81.33847897739663,82.51520934288592,268523600,SPY
2010-06-25,81.89269256591797,82.3102378045333,81.05759050452777,81.79399552661926,238726500,SPY
2010-06-28,81.63452911376953,82.23428130823285,81.33844972299455,82.01411867036072,169218600,SPY
2010-06-29,79.11407470703125,81.61936873125028,78.61301937743451,80.48818739610302,373649500,SPY
2010-06-30,78.36251068115234,79.62274566764638,78.10438663345883,78.89393402628596,284101700,SPY
2010-07-01,78.01325225830078,78.56744980263801,76.77578651811393,78.30933166792255,382924800,SPY
2010-07-02,77.588134765625,78.51433458903672,77.147815101971,78.27899082121482,233385200,SPY
2010-07-06,78.09677124023438,79.23554011097055,77.34517961525235,78.6813367120313,256935300,SPY
2010-07-07,80.55653381347656,80.65522505916866,78.21066624545678,78.29417645030381,253769400,SPY
2010-07-08,81.35364532470703,81.44474312118668,80.4046713308601,81.23217387329738,210842100,SPY
2010-07-09,81.96101379394531,81.96860721032644,81.17905987699831,81.33089345214312,144999900,SPY
2010-07-12,82.01416015625,82.17358715561332,81.34608428385896,81.68771274076894,131283600,SPY
2010-07-13,83.25162506103516,83.57806667901498,82.6974214887647,82.86444190210867,213025900,SPY
2010-07-14,83.24400329589844,83.57045059478736,82.64425101226166,82.98587934715755,184426800,SPY
2010-07-15,83.26679229736328,83.5552783685329,82.12042984389652,83.21364997393522,232337900,SPY
2010-07-16,80.97406768798828,82.90997144614516,80.81463493644362,82.81886784413085,282693400,SPY
2010-07-19,81.45233154296875,81.71044967327865,80.64001008570344,81.27013016909841,186709000,SPY
2010-07-20,82.35577392578125,82.41650386847512,80.33635418518969,80.37431546744202,258162400,SPY
2010-07-21,81.28533935546875,82.80369817842853,80.95129856095224,82.78092372281681,264527000,SPY
2010-07-22,83.0997543334961,83.46416289711806,82.24188392474439,82.2494715464299,274781300,SPY
2010-07-23,83.82101440429688,83.9424801168048,82.69742615517781,82.93276995521701,222020800,SPY
2010-07-26,84.6940689086914,84.77757912271969,83.72991342683798,83.96525723432843,184445700,SPY
2010-07-27,84.68648529052734,85.24827656341563,84.35244441860861,85.15717292777946,204855600,SPY
2010-07-28,84.13983917236328,84.76995935123114,83.85894075969158,84.51183538973426,163056200,SPY
2010-07-29,83.72987365722656,84.89141689254085,83.0617980543999,84.66366081844576,220149100,SPY
2010-07-30,83.71469116210938,84.16260991978898,82.7353550522212,82.87959516734017,220070600,SPY
2010-08-02,85.60508728027344,85.7417398303189,84.67888730686306,85.0205157859366,188263200,SPY
2010-08-03,85.19511413574219,85.61265933510663,84.91421566949107,85.39250240370457,146657300,SPY
2010-08-04,85.76445770263672,85.87074230564775,85.14952452920483,85.43041706912979,158171700,SPY
2010-08-05,85.67337799072266,85.71893268475398,85.0888125113696,85.21787159495588,140473800,SPY
2010-08-06,85.32415008544922,85.46080257355004,84.20815573130547,84.83068244552527,239728300,SPY
2010-08-09,85.77964782714844,85.92389371455678,85.27099920281395,85.72650552001016,120800400,SPY
2010-08-10,85.31658172607422,85.7720940148964,84.54981467685423,85.05087008564752,242916300,SPY
2010-08-11,82.97832489013672,84.033583972762,82.84167234314523,84.00321609653277,273406900,SPY
2010-08-12,82.46965789794922,82.76573740690552,81.68770402598366,81.72566531362597,239542600,SPY
2010-08-13,82.2267074584961,82.72017515788465,82.12801623544972,82.21152642113448,158698500,SPY
2010-08-16,82.18875885009766,82.45447046675957,81.36884375404473,81.6649232400507,147895300,SPY
2010-08-17,83.19845581054688,83.8058015608356,82.65943920840284,82.89478872748086,172270300,SPY
2010-08-18,83.35027313232422,83.79818601601288,82.68219761710023,83.16047835949136,182922100,SPY
2010-08-19,81.9002456665039,83.12252457703508,81.55861736145643,82.91754875242206,265847600,SPY
2010-08-20,81.63452911376953,81.94579533037125,81.04237033221958,81.65730356043268,209714200,SPY
2010-08-23,81.32328033447266,82.42408788938836,81.28531905654681,82.0217238285168,163490300,SPY
2010-08-24,80.1161880493164,80.76908268987779,79.69104950832879,80.43504195505712,280677800,SPY
2010-08-25,80.42745971679688,80.73112681378656,79.17481266943933,79.67586801313519,272234800,SPY
2010-08-26,79.88842010498047,80.91331074264254,79.62270278344698,80.80702613085991,224439500,SPY
2010-08-27,81.12588500976562,81.20939518022618,79.18997584665622,80.38948030229203,272649000,SPY
2010-08-30,79.9491958618164,81.163887764918,79.94160823668021,80.91335712549727,167238600,SPY
2010-08-31,79.9491958618164,80.45785055787431,79.32666886791296,79.65311630325746,273933100,SPY
2010-09-01,82.34056091308594,82.45443893155307,80.97404206771007,81.02718437071786,256828100,SPY
2010-09-02,83.10735321044922,83.12253424689584,82.36335499884873,82.5379687744139,156112200,SPY
2010-09-03,84.1854248046875,84.261341605752,83.47179413210391,83.91971310492148,212197300,SPY
2010-09-07,83.23641967773438,83.89690776728577,83.16809631954554,83.79062312649522,141973700,SPY
2010-09-08,83.82101440429688,84.15504945775378,83.36550205417176,83.40346334737556,149924400,SPY
2010-09-09,84.20820617675781,84.78518433794561,83.9804557548729,84.76240987496523,147017900,SPY
2010-09-10,84.6333236694336,84.73201490816126,84.17022376326352,84.36001861687161,127819000,SPY
2010-09-13,85.57469177246094,85.74929976820255,85.12677297279646,85.46840713364125,178503500,SPY
2010-09-14,85.5215072631836,86.0073813129738,85.08877550658683,85.40762926574749,209823600,SPY
2010-09-15,85.84799194335938,85.94668316181865,85.01289591740475,85.27101408510352,168608400,SPY
2010-09-16,85.82524871826172,85.87839105400974,85.29381956870134,85.58231149883075,199962900,SPY
2010-09-17,85.8572769165039,86.36102052268885,85.62067324740387,86.27706325499136,195836900,SPY
2010-09-20,87.17007446289062,87.36088541456225,85.8801905662023,86.15495880245648,214555200,SPY
2010-09-21,86.9945068359375,87.65089096523462,86.63578141741547,87.2387445514928,268389100,SPY
2010-09-22,86.56708526611328,87.34559697702339,86.32284755394444,86.85712155268568,191322400,SPY
2010-09-23,85.86490631103516,86.75789993912913,85.62066858822946,85.85727224445436,202354300,SPY
2010-09-24,87.6356430053711,87.69670390002985,86.74264925756452,86.81897246434427,209671800,SPY
2010-09-27,87.21585083007812,87.76538719926579,87.13189938436776,87.66616761936297,128761800,SPY
2010-09-28,87.52117156982422,87.80357389285558,86.38393985485101,87.33036060582455,209207500,SPY
2010-09-29,87.3685073852539,87.7043364770822,87.02504422595116,87.29981242415843,179665800,SPY
2010-09-30,87.10897827148438,88.3759652723882,86.69682608407297,87.8111667147144,287106700,SPY
2010-10-01,87.47537231445312,87.86462828260899,86.95636629794133,87.76540286191134,174638700,SPY
2010-10-04,86.81897735595703,87.65854432401248,86.38392864740455,87.2921905815934,166153200,SPY
2010-10-05,88.56678771972656,88.78049499525324,87.52114189522936,87.62036728964283,229634100,SPY
2010-10-06,88.5591812133789,88.78815669303673,88.2004556793562,88.55154714456675,148626600,SPY
2010-10-07,88.45230102539062,88.94077646733895,87.9180328304742,88.91788009085491,164860000,SPY
2010-10-08,88.94841766357422,89.1926554041254,88.23860082024,88.57442989715553,177760100,SPY
2010-10-11,89.03236389160156,89.27660160186402,88.72706529800193,89.08579070875003,103098300,SPY
2010-10-12,89.30713653564453,89.56663656825086,88.26912475904601,88.74233207099556,182210000,SPY
2010-10-13,90.00169372558594,90.48254097277871,89.58954143788664,89.8032545605763,194347200,SPY
2010-10-14,89.65060424804688,90.07039061202342,89.08580554085897,89.91773837826499,217764300,SPY
2010-10-15,89.833740234375,90.32984957797532,89.11629544292734,90.27642277623896,243705000,SPY
2010-10-18,90.27644348144531,90.57410799125894,89.53609632823698,89.8642912779143,141204800,SPY
2010-10-19,89.09343719482422,89.9482663883653,88.55152905852096,89.44452858832675,280604700,SPY
2010-10-20,89.96353149414062,90.39858014351766,89.20028784098182,89.25371466377945,200051800,SPY
2010-10-21,90.16197967529297,90.89469295688936,89.45979684164905,90.36805874320018,221585500,SPY
2010-10-22,90.32987213134766,90.4672562019836,90.06273805596837,90.29934169086344,108212400,SPY
2010-10-25,90.59703063964844,91.40607297295394,90.52834149734889,90.9328597524578,151145700,SPY
2010-10-26,90.61228942871094,90.70387494232976,89.9635334738669,90.13907625702771,158982900,SPY
2010-10-27,90.3528060913086,90.45203151993009,89.49797669449906,89.97881823020442,190024000,SPY
2010-10-28,90.3680419921875,90.90994424094733,89.93299337991067,90.87177973230921,168576000,SPY
2010-10-29,90.43672943115234,90.61227801528833,90.11616852768978,90.27644897942106,144305500,SPY
2010-11-01,90.46724700927734,91.39840496862635,89.94824121995588,90.87939917930488,174074800,SPY
2010-11-02,91.18473815917969,91.3984454925203,90.90233585550068,91.14657363975968,158345900,SPY
2010-11-03,91.55106353759766,91.60449035436723,90.40619818703286,91.34499033665396,226702800,SPY
2010-11-04,93.31419372558594,93.35998649270401,91.56636462915603,92.56621219848988,215039400,SPY
2010-11-05,93.66526794433594,93.81791435534325,93.2531156469114,93.37523161109978,180654100,SPY
2010-11-08,93.48970794677734,93.64236016228371,93.06992745607968,93.3752202409192,156107100,SPY
2010-11-09,92.81805419921875,93.8407978230396,92.44406646754703,93.74157825184528,186621600,SPY
2010-11-10,93.19203186035156,93.23783043087305,92.09296516029603,92.79514779537598,221387400,SPY
2010-11-11,92.84098052978516,92.97836465434972,92.10826713980366,92.39066945782203,158017600,SPY
2010-11-12,91.7418441772461,92.61957515452896,91.32206384764777,92.21505712908075,239068800,SPY
2010-11-15,91.61213684082031,92.39064864567948,91.57397815114656,92.03192318884115,163940800,SPY
2010-11-16,90.18486785888672,91.19997743583632,89.74981341051122,91.0473310428912,299566200,SPY
2010-11-17,90.23064422607422,90.60463189703343,89.9558761102022,90.22301016088734,172308900,SPY
2010-11-18,91.5587158203125,91.88691085236242,91.09313668593732,91.1007707535908,197723700,SPY
2010-11-19,91.8105697631836,91.8487284478439,91.01679575136153,91.5129052366361,156852900,SPY
2010-11-22,91.73426055908203,91.77241924956105,90.65045009852548,91.35263871576856,181361000,SPY
2010-11-23,90.40621185302734,90.84126051908139,90.0551204578861,90.65044959847721,222309000,SPY
2010-11-24,91.7418441772461,91.76474636809783,90.96333855773426,90.97860086188437,140046100,SPY
2010-11-26,90.67334747314453,91.4442193629744,90.67334747314453,90.94811565154879,76007800,SPY
2010-11-29,90.94812774658203,91.19236551285691,89.86431719959255,90.44438407815326,223642300,SPY
2010-11-30,90.43672943115234,90.95573529427159,89.9177235680331,90.04747940112767,233930700,SPY
2010-12-01,92.36011505126953,92.53565782857561,91.73425549570395,91.74188373952639,221037200,SPY
2010-12-02,93.54314422607422,93.61183918577059,92.45170552294896,92.50513234800736,191213600,SPY
2010-12-03,93.7950210571289,93.90187471296159,93.1996918823218,93.2225882624163,151288900,SPY
2010-12-06,93.69580078125,93.90950809134665,93.49735578340848,93.5965753707855,103050500,SPY
2010-12-07,93.74919891357422,94.6498264612328,93.69577210240318,94.59639965006177,206581000,SPY
2010-12-08,94.09268951416016,94.16901272530986,93.42867117176134,93.86371988071109,138019200,SPY
2010-12-09,94.45906066894531,94.65749987766296,93.99348145379739,94.61934117895039,123705100,SPY
2010-12-10,95.00859069824219,95.10017622738107,94.4361578487719,94.74908477847653,117571700,SPY
2010-12-13,95.06964111328125,95.55811665502148,95.03911066403651,95.44363474921344,133812700,SPY
2010-12-14,95.15357971191406,95.58100009433933,94.86354923566094,95.21464059841577,147249600,SPY
2010-12-15,94.71855163574219,95.35204536869263,94.55827114121641,94.97805754813245,160823100,SPY
2010-12-16,95.26808166503906,95.336776628398,94.45141111098275,94.77960614615047,185035200,SPY
2010-12-17,95.3701171875,95.49287535334811,95.00183098253434,95.20131958746201,141075300,SPY
2010-12-20,95.60028076171875,95.83046034702087,95.12458487086904,95.6309717633397,119085500,SPY
2010-12-21,96.20642852783203,96.26781053978611,95.80745715755215,95.89952432177243,94965500,SPY
2010-12-22,96.5056381225586,96.53632912204911,96.22175662126311,96.27546440694412,78878100,SPY
2010-12-23,96.36756134033203,96.50566795387533,96.12971333789521,96.39825234930959,70053700,SPY
2010-12-27,96.40592193603516,96.4979891048358,95.93789431559478,96.00694469219526,58126000,SPY
2010-12-28,96.5440444946289,96.63611167864153,96.29084803116999,96.59775230320697,55309100,SPY
2010-12-29,96.61308288574219,96.82791409337784,96.59774030821593,96.65912232574367,58033100,SPY
2010-12-30,96.45962524414062,96.77419781241345,96.31384442871298,96.52100725629026,76616900,SPY
2010-12-31,96.482666015625,96.5747390567338,96.16041915231267,96.31386836711502,91218900,SPY
2011-01-03,97.48008728027344,97.90207547773835,96.44428476442467,97.21921663398864,138725200,SPY
2011-01-04,97.42636108398438,97.72559104424525,96.82022694933251,97.69490004143513,137409700,SPY
2011-01-05,97.93276977539062,97.99415179466165,97.02740547913349,97.11947850804002,133975300,SPY
2011-01-06,97.74092864990234,98.07852380994099,97.44937291859348,97.97110823242141,122519000,SPY
2011-01-07,97.54914093017578,98.03251116105763,96.78955746630099,97.87138775076369,156034600,SPY
2011-01-10,97.42636108398438,97.5644676697748,96.82789530975235,97.1194569095934,122401700,SPY
2011-01-11,97.77161407470703,98.00946200369036,97.40332793442387,97.77928828800928,110287000,SPY
2011-01-12,98.65399169921875,98.76140730372636,97.79466100944643,98.37011011032494,107929200,SPY
2011-01-13,98.49287414550781,98.73840224637863,98.24735775206123,98.6923686543214,129048400,SPY
2011-01-14,99.20642852783203,99.22944532353192,98.28572157756419,98.35477196466387,117677900,SPY
2011-01-18,99.37519836425781,99.4672655212984,98.99923796064077,99.1143219069415,114401300,SPY
2011-01-19,98.40077209472656,99.39052909552565,98.13990736055256,99.29079358388269,151958400,SPY
2011-01-20,98.27035522460938,98.51587156977862,97.54145698932898,98.17828220488768,175745700,SPY
2011-01-21,98.49287414550781,99.10668269026061,98.38545852823289,98.88418309284263,151462900,SPY
2011-01-24,99.05297088623047,99.1680548549304,98.40846553924162,98.4314823329816,113715500,SPY
2011-01-25,99.10669708251953,99.19109591602223,98.29340561827132,98.79211854787985,167552200,SPY
2011-01-26,99.49027252197266,99.78183410047625,99.15267736947789,99.35217179999914,141281500,SPY
2011-01-27,99.73582458496094,99.90462220192603,99.33684733509598,99.51331331376949,123302700,SPY
2011-01-28,97.99413299560547,100.01202405262218,97.83300961621238,99.85089481951867,295637300,SPY
2011-01-31,98.73072814941406,98.80745861243453,98.01718401450842,98.26271213023398,149249200,SPY
2011-02-01,100.3112564086914,100.48772236730177,99.26778567128132,99.32916768023733,167194300,SPY
2011-02-02,100.11944580078125,100.38797892925297,99.99668177823452,100.05038372096024,118323600,SPY
2011-02-03,100.34194946289062,100.49539864365654,99.41357430943253,99.94297222696161,145886700,SPY
2011-02-04,100.62586212158203,100.66422735548217,99.91998630603706,100.38034569798735,134634800,SPY
2011-02-07,101.25497436523438,101.58488947443146,100.8406487543584,100.84832882219492,112439100,SPY
2011-02-08,101.71534729003906,101.76904923504473,101.07084199801645,101.34705520676269,99072800,SPY
2011-02-09,101.48516082763672,101.76137401777406,100.97876802781472,101.43912724718405,146436700,SPY
2011-02-10,101.52351379394531,101.63859773118715,100.74090789844128,100.9710874803448,162708500,SPY
2011-02-11,102.1296615600586,102.26009394966572,101.10153916615151,101.12455595799852,137710300,SPY
2011-02-14,102.37515258789062,102.4595513729289,101.95317037011844,102.06825430088918,101690700,SPY
2011-02-15,102.05292510986328,102.21405435073213,101.52352722111456,102.06060517830838,119575400,SPY
2011-02-16,102.69741821289062,102.82017051185049,102.19102546713859,102.39818826447716,130183500,SPY
2011-02-17,103.0042953491211,103.14239604734716,102.30608837719785,102.39816721676618,109810500,SPY
2011-02-18,103.21916961669922,103.34193364917093,102.85855758845264,103.0964055842275,130002400,SPY
2011-02-22,101.14757537841797,103.24218544288487,100.87136216165358,102.1373325758273,233116400,SPY
2011-02-23,100.52607727050781,101.33169995767987,99.90460059130704,101.08617194705147,227584000,SPY
2011-02-24,100.45704650878906,100.8483554342558,99.51332280208285,100.41869298916755,260431400,SPY
2011-02-25,101.53119659423828,101.59257860530393,100.81764095959382,100.87902297065948,141686900,SPY
2011-02-28,102.16033172607422,102.29077580396681,101.56955187877429,101.90714705290019,141585500,SPY
2011-03-01,100.45704650878906,102.57468528447188,100.42636135160714,102.48261810550257,258565500,SPY
2011-03-02,100.67186737060547,101.13989494014305,100.01202541531349,100.31892374955213,200277400,SPY
2011-03-03,102.40589141845703,102.52097539640208,101.5772516549806,101.58492001770227,176480100,SPY
2011-03-04,101.63859558105469,102.52861703496293,100.97108534433332,102.32912260473752,277202300,SPY
2011-03-07,100.84063720703125,102.16800097449983,100.31123942085438,101.93782140675124,216790400,SPY
2011-03-08,101.7230224609375,102.04526927480931,100.56446760339196,101.00179838385269,174615000,SPY
