Date,Close,High,Low,Open,Volumn,Code
2010-11-17,82.31377410888672,82.63376331762193,82.11568305994054,82.32900919909734,42450,VOO
2010-11-18,83.53280639648438,83.74613259087019,83.10615400771272,83.10615400771272,26100,VOO
2010-11-19,83.73087310791016,83.76134910004589,83.07565380874468,83.42611899925393,20250,VOO
2010-11-22,83.65469360351562,83.65469360351562,82.72519610372296,83.36517455837921,25350,VOO
2010-11-23,82.48137664794922,82.77088981962746,82.2223336520683,82.7099378426319,142400,VOO
2010-11-24,83.54804992675781,83.63947211996364,82.99949351671079,82.99949351671079,30100,VOO
2010-11-26,83.07565307617188,83.34993119027374,82.90803802725394,83.01470109243787,32650,VOO
2010-11-29,82.99945068359375,83.16706570157487,82.02424237464908,82.55755760213444,46000,VOO
2010-11-30,82.42046356201172,82.93854398553539,82.14618534881076,82.25284845253299,91950,VOO
2010-12-01,84.2794418334961,84.37086401075345,83.71564461446633,83.74612061111945,33350,VOO
2010-12-02,85.37654113769531,85.40701713166702,84.37085658743483,84.37085658743483,60650,VOO
2010-12-03,85.58987426757812,85.68130225695448,85.05655886130434,85.07179976588472,184100,VOO
2010-12-06,85.48321533203125,85.65083041433246,85.33084115504957,85.45274514679672,64150,VOO
2010-12-07,85.51370239257812,86.38224810167944,85.48322639069876,86.35177209980007,109000,VOO
2010-12-08,85.86412811279297,85.89460410062325,85.30033686968333,85.63556692311624,69050,VOO
2010-12-09,86.18415069580078,86.35175996352618,85.83368544249862,86.35175996352618,54850,VOO
2010-12-10,86.70225524902344,86.76320144853827,86.26036187949398,86.45845301285267,73950,VOO
2010-12-13,86.74794006347656,87.18983329909337,86.71746406660277,87.09840530847201,77050,VOO
2010-12-14,86.79363250732422,87.12886258821928,86.5955472892506,86.9460124589587,59650,VOO
2010-12-15,86.4126968383789,87.00696415576405,86.27555777954379,86.65649896378567,43600,VOO
2010-12-16,86.91555786132812,86.97650985698415,86.18415135156252,86.51937570226619,60600,VOO
2010-12-17,87.03743743896484,87.11362451090164,86.7174482492097,86.85458730377634,59150,VOO
2010-12-20,87.2203140258789,87.41839929724749,86.82413185773702,87.29650111584392,72600,VOO
2010-12-21,87.75362396240234,87.84505195224531,87.4488698089611,87.50982180218975,76200,VOO
2010-12-22,88.07357025146484,88.07357025146484,87.79929222841221,87.87547927643813,108250,VOO
2010-12-23,87.93647003173828,88.01265711337294,87.73838478202853,87.95171093568625,57400,VOO
2010-12-27,88.00230407714844,88.03291375904573,87.55838777856103,87.60430814072056,71800,VOO
2010-12-28,88.0941390991211,88.18598565680851,87.86453146387241,88.18598565680851,56650,VOO
2010-12-29,88.17069244384766,88.35438559561146,88.17069244384766,88.26253901972956,53600,VOO
2010-12-30,88.03289794921875,88.2165910434946,87.92574656388078,88.10943965815663,78900,VOO
2010-12-31,88.12472534179688,88.12472534179688,87.77265574659523,87.9104226177012,145750,VOO
2011-01-03,88.95136260986328,89.28812750664235,88.70644427747315,88.73705979893612,119200,VOO
2011-01-04,88.87481689453125,89.21157591474439,88.40028512331833,89.21157591474439,108350,VOO
2011-01-05,89.34935760498047,89.39528380934767,88.56868220250554,88.67583361383909,717750,VOO
2011-01-06,89.1962661743164,89.48710482109097,88.9513478824766,89.42587378830285,72450,VOO
2011-01-07,89.01258850097656,89.44119409802434,88.38498494559376,89.31873201926022,82250,VOO
2011-01-10,88.93604278564453,88.9972738222751,88.38498097390858,88.69112447843531,124500,VOO
2011-01-11,89.22686767578125,89.4258597421178,88.8747980515184,89.28809869895177,131700,VOO
2011-01-12,90.02285766601562,90.09939352889957,89.62486183611983,89.79324423805174,107350,VOO
2011-01-13,89.9004135131836,90.11471630765129,89.67080587881671,90.06879594864056,96050,VOO
2011-01-14,90.5433349609375,90.5739446431784,89.74734891845975,89.77796444001432,193400,VOO
2011-01-18,90.69639587402344,90.75762690980388,90.34432617725533,90.51270860599507,194900,VOO
2011-01-19,89.79326629638672,90.69640371462813,89.5636528120167,90.65048335347952,111950,VOO
2011-01-20,89.68612670898438,89.83919849252035,89.02790752901406,89.60959081721639,103450,VOO
2011-01-21,89.88511657714844,90.42087361042839,89.79327001173742,90.23718631892007,117950,VOO
2011-01-24,90.4361801147461,90.46678979582252,89.8391862261136,89.85449690596526,455900,VOO
2011-01-25,90.40555572509766,90.46678092055745,89.70141050383764,90.16063742531982,226550,VOO
2011-01-26,90.88006591796875,91.03314347840777,90.49738077583898,90.650458336278,109250,VOO
2011-01-27,91.0025405883789,91.15561233073713,90.68108642583904,90.83415816819726,297250,VOO
2011-01-28,89.39527130126953,91.24746639723692,89.30342474470014,91.14031500089588,891400,VOO
2011-01-31,90.08409118652344,90.16063289580039,89.50241390334413,89.71671667496942,140550,VOO
2011-02-01,91.49235534667969,91.67604256155566,90.60452310270841,90.68106479494207,147400,VOO
2011-02-02,91.33930969238281,91.58423385014707,91.26277381273815,91.26277381273815,91000,VOO
2011-02-03,91.56893157958984,91.69139366971791,90.69640962502584,91.2321666710515,72250,VOO
2011-02-04,91.81382751464844,91.85974786758332,91.18622405418459,91.61482958640993,97050,VOO
2011-02-07,92.39551544189453,92.70166476915935,92.04344575929946,92.0740612759572,118050,VOO
2011-02-08,92.82410430908203,92.83941498431481,92.3036522980896,92.51795503685501,153500,VOO
2011-02-09,92.59452056884766,92.8241282026367,92.1965246607122,92.59452056884766,139650,VOO
2011-02-10,92.62511444091797,92.73227165890762,91.96690133160456,92.15058857514988,125200,VOO
2011-02-11,93.20681762695312,93.31396902874033,92.2730646919673,92.30368021237986,149200,VOO
2011-02-14,93.4364242553711,93.48234461296423,93.05373903726029,93.16089043118627,92200,VOO
2011-02-15,93.09967803955078,93.26806050353089,92.90068005127299,93.16090908814613,82150,VOO
2011-02-16,93.69666290283203,93.83442983771783,93.35990382591093,93.45174455629214,94300,VOO
2011-02-17,94.0487289428711,94.10995998691384,93.34458945432087,93.42112533971742,158250,VOO
2011-02-18,94.20178985595703,94.30894124438264,93.89564052932126,94.10994330617248,120800,VOO
2011-02-22,92.2730484008789,93.66602221749233,92.028130120133,93.13026530314579,288400,VOO
2011-02-23,91.75261688232422,92.42614668476979,91.1556288042029,92.22714871229144,276000,VOO
2011-02-24,91.66075897216797,91.96690829412923,90.81885271625897,91.5842231015058,241300,VOO
2011-02-25,92.6557388305664,92.70166502533633,91.99751981888755,92.10467120782944,106350,VOO
2011-02-28,93.20681762695312,93.32927970860334,92.73229165884216,93.02313034379125,208350,VOO
2011-03-01,91.61483001708984,93.60479763020497,91.61483001708984,93.58948695294642,235350,VOO
2011-03-02,91.87506866455078,92.27305872555287,91.46176792467568,91.5536144799745,176350,VOO
2011-03-03,93.45172119140625,93.55887257627025,92.67104598178113,92.67104598178113,136450,VOO
2011-03-04,92.76289367675781,93.42111271296832,92.15060083702888,93.42111271296832,168250,VOO
2011-03-07,91.95158386230469,93.1761751276629,91.53828321537533,93.06902375690105,155200,VOO
2011-03-08,92.80883026123047,93.08436411370823,91.81384625624814,92.16591599234448,106350,VOO
2011-03-09,92.70167541503906,92.90066753719766,92.22714361131763,92.65574921512189,116450,VOO
2011-03-10,91.0025405883789,91.75260030097193,90.89538920086562,91.75260030097193,267850,VOO
2011-03-11,91.61483001708984,91.95159484502855,90.61985204984475,90.61985204984475,134350,VOO
2011-03-14,91.07907104492188,91.2780689696073,90.35962105212154,91.04845553040778,146100,VOO
2011-03-15,90.06877899169922,90.49738449994251,88.49211800982242,88.64518973724871,346800,VOO
2011-03-16,88.35435485839844,89.97693625930519,87.74205624415778,89.7473286584492,339900,VOO
2011-03-17,89.45649719238281,89.85449310128558,88.96666056551261,89.6554951468342,176200,VOO
2011-03-18,89.83915710449219,90.61983802309055,89.6554698810091,90.61983802309055,127700,VOO
2011-03-21,91.20154571533203,91.36992230947602,90.83416532966986,90.9566215653485,136100,VOO
2011-03-22,90.88006591796875,91.30867724788615,90.84945040588094,91.21683071162273,137800,VOO
2011-03-23,91.17091369628906,91.40052128637409,90.26777649427231,90.71168683749485,204150,VOO
2011-03-24,92.02815246582031,92.13530387470743,91.23216640029176,91.70669823915892,110800,VOO
2011-03-25,92.30183410644531,92.70161212632998,92.08657172595048,92.27108149988035,134300,VOO
2011-03-28,92.10194396972656,92.74773106218393,92.07119136549628,92.54784206741685,166150,VOO
2011-03-29,92.70162963867188,92.73238225104635,91.71756950453302,92.02508389735561,110950,VOO
2011-03-30,93.33202362060547,93.5934119718417,93.11676124536154,93.20901319734618,105550,VOO
2011-03-31,93.20897674560547,93.45499163045383,93.1013456000754,93.25510856901658,127500,VOO
2011-04-01,93.63955688476562,94.05470245756777,93.40891524168832,93.88557190016647,70400,VOO
2011-04-04,93.68569946289062,93.99321975298166,93.42430516340166,93.87020929076057,78800,VOO
2011-04-05,93.68569946289062,94.03934574358372,93.45505777895693,93.45505777895693,204950,VOO
2011-04-06,93.96244049072266,94.17770287310185,93.62416768100675,94.16232950241478,142900,VOO
2011-04-07,93.79330444335938,94.17770323206166,93.30127446305724,93.83943042105643,107150,VOO
2011-04-08,93.4396743774414,94.19309284858473,93.03989628358244,94.17771947518756,86850,VOO
2011-04-11,93.11677551269531,93.8086887204342,92.96301246006166,93.54730032914809,139650,VOO
2011-04-12,92.4402084350586,92.71697600033544,92.10194152841086,92.64009742452728,104800,VOO
2011-04-13,92.470947265625,92.94760374937613,92.1019278105248,92.90147191839475,185100,VOO
2011-04-14,92.48636627197266,92.64012346681201,91.60993735737414,91.93283098581338,78450,VOO
2011-04-15,92.80924987792969,93.05526488238206,92.42485106688159,92.64011346259487,79700,VOO
2011-04-18,91.79446411132812,91.94822133455408,91.05641888201184,91.71758549971516,151650,VOO
2011-04-19,92.36332702636719,92.36332702636719,91.73291333934084,91.96355492515062,78900,VOO
2011-04-20,93.60880279541016,93.77793921559933,93.39354039351868,93.4704189848427,173250,VOO
2011-04-21,94.02397155761719,94.08547092273564,93.74720388546844,94.08547092273564,197850,VOO
2011-04-25,93.93167877197266,94.1008151604234,93.65491120277316,94.03930995272141,99000,VOO
2011-04-26,94.74662017822266,94.94650920835868,94.19308493505247,94.26996939196208,85050,VOO
2011-04-27,95.36166381835938,95.51542100638099,94.56211353663336,94.99263835546247,72850,VOO
2011-04-28,95.66918182373047,95.79218639818055,95.22327777724514,95.25403038722281,66050,VOO
2011-04-29,95.94596862792969,96.00746799471831,95.65382170747114,95.71532693972155,99000,VOO
2011-05-02,95.73067474365234,96.43797299467626,95.57691756955943,96.43797299467626,131000,VOO
2011-05-03,95.42314910888672,95.73066342069997,94.94649254084096,95.60765886906657,66500,VOO
2011-05-04,94.77738189697266,95.40779579218116,94.39298303732208,95.40779579218116,107000,VOO
2011-05-05,93.94705963134766,94.8388676177499,93.51653487402791,94.26995906479738,98950,VOO
2011-05-06,94.39295959472656,95.33089351781082,94.00856083054184,94.93112138386097,138550,VOO
2011-05-09,94.77738189697266,95.00802355894744,94.2392258396463,94.40836227636632,66000,VOO
2011-05-10,95.56153869628906,95.6999224911892,94.96187167474861,95.0695087289686,175550,VOO
2011-05-11,94.54669189453125,95.42312032281986,94.11616143004268,95.42312032281986,174400,VOO
2011-05-12,95.05413055419922,95.13100913767747,93.80867638619587,94.31608559498018,113500,VOO
2011-05-13,94.22383117675781,95.10025996405841,93.94706357387761,95.03876061433182,126400,VOO
2011-05-16,93.63955688476562,94.57748509847713,93.50117307201137,93.9470712549212,113500,VOO
2011-05-17,93.62417602539062,93.6856812445407,92.96300958317855,93.30128242304347,142400,VOO
2011-05-18,94.50062561035156,94.5467574675695,93.54731796613355,93.71645442318841,70550,VOO
2011-05-19,94.62361907958984,94.91576008400799,94.28534622623984,94.82350225160505,266650,VOO
2011-05-20,93.9931869506836,94.56209547626086,93.79329795206363,94.45446429211002,95450,VOO
2011-05-23,92.87075805664062,93.14752567865698,92.56323782490462,92.7938735996112,136200,VOO
2011-05-24,92.79385375976562,93.3012629134622,92.65546997834467,93.14750576319862,89650,VOO
2011-05-25,93.10138702392578,93.40890723317642,92.37872127746596,92.37872127746596,62300,VOO
2011-05-26,93.47041320800781,93.6395496177437,92.6708630036401,92.85537278450643,60450,VOO
2011-05-27,93.88557434082031,94.10083675170944,93.68568530265436,93.77794313537575,47600,VOO
2011-05-31,94.82347869873047,94.83885793304134,94.11618642237211,94.79273196102733,172500,VOO
2011-06-01,92.71698760986328,94.59285559485704,92.67086163169462,94.59285559485704,222000,VOO
2011-06-02,92.60935974121094,92.96300593927111,92.11732973821762,92.79386952596836,211800,VOO
2011-06-03,91.71759033203125,92.39413036151713,91.48694861957844,91.48694861957844,148450,VOO
2011-06-06,90.74885559082031,91.6252842521422,90.67197701561756,91.53302644262331,113250,VOO
2011-06-07,90.62586212158203,91.44079159437689,90.61048874985099,91.117892133421,203700,VOO
2011-06-08,90.25682830810547,90.77961084640195,90.14919712658497,90.48746404045247,87600,VOO
2011-06-09,90.9487533569336,91.31777289970768,90.30296035888914,90.54897534255848,43350,VOO
2011-06-10,89.67256164550781,90.61049576110764,89.4880518431563,90.59511652272619,106750,VOO
2011-06-13,89.73407745361328,90.11847634204345,89.3189259502533,89.8724612880666,77900,VOO
2011-06-14,90.8872299194336,91.22550265369405,90.5797097851476,90.5797097851476,75400,VOO
2011-06-15,89.30355834960938,90.3798706144356,89.10366927237224,90.16460816147035,79700,VOO
2011-06-16,89.47265625,89.8724342583902,88.82686912708323,89.33427245716643,66050,VOO
2011-06-17,89.71866607666016,90.33370642402882,89.47265111080458,90.31833305480134,58800,VOO
2011-06-20,90.22611236572266,90.37986958309702,89.42656193135987,89.44193530691255,53700,VOO
2011-06-21,91.45616149902344,91.60992453780675,90.59510607821748,90.67199053033923,132450,VOO
2011-06-22,90.9179916381836,91.68678911827708,90.87185980086566,91.22551180331284,106050,VOO
2011-06-23,90.61048889160156,90.64124150057216,89.18052483450117,89.82631202650242,260750,VOO
2011-06-24,89.6139144897461,90.66456085528098,89.45941009821173,90.63365879818117,114500,VOO
2011-06-27,90.37101745605469,90.71092836130197,89.47487531048037,89.67573577310321,77850,VOO
2011-06-28,91.52977752685547,91.56067368214403,90.66453782969504,90.7572439774504,59500,VOO
2011-06-29,92.34867095947266,92.47227327557474,91.66884348600156,92.00875427575518,125350,VOO
2011-06-30,93.2293930053711,93.352995366786,92.56501336761362,92.65771955914931,124850,VOO
2011-07-01,94.6353530883789,94.71260525904624,93.12118814624037,93.27569248757506,139550,VOO
2011-07-05,94.48088836669922,94.71264497588615,94.24912586354701,94.55814056976153,91850,VOO
2011-07-06,94.61991882324219,94.74352113555926,94.06369368290619,94.310904201504,94850,VOO
2011-07-07,95.65509033203125,95.8713987522583,95.31517373226737,95.46968395668841,195400,VOO
2011-07-08,95.00618743896484,95.00618743896484,94.26454997506256,94.55811652359665,105600,VOO
2011-07-11,93.24481964111328,94.12550762923586,93.04396511327106,93.81649884979714,92750,VOO
2011-07-12,92.8276596069336,93.80104790272685,92.8276596069336,93.05941619899467,132400,VOO
2011-07-13,93.15213775634766,94.11007812846073,92.95127729488391,93.33754423940951,129700,VOO
2011-07-14,92.54954528808594,93.77014412945897,92.3332308879023,93.41477931296153,55900,VOO
2011-07-15,93.05941009521484,93.15211626233759,92.42593268812068,93.05941009521484,40350,VOO
2011-07-18,92.27144622802734,92.71951138791636,91.59161265832635,92.65771315846085,94000,VOO
2011-07-19,93.7701416015625,93.84739968938484,92.76585129348247,92.81220143100421,233300,VOO
2011-07-20,93.7701416015625,94.07915627095811,93.60018913266127,94.0637081897724,90750,VOO
2011-07-21,95.02164459228516,95.20705102898448,94.07915254028673,94.24911089641293,234250,VOO
2011-07-22,95.09890747070312,95.1761596701794,94.55813618040409,95.02165527122683,90250,VOO
2011-07-25,94.5581283569336,95.02164740940609,94.0946093044611,94.15640752255011,183650,VOO
2011-07-26,94.15641021728516,94.6353832584614,94.00190582669396,94.49632694934344,138850,VOO
2011-07-27,92.28688049316406,93.66198961656855,92.16327815879526,93.63108755948517,470300,VOO
2011-07-28,92.02422332763672,93.07486970949557,91.90061509731693,92.25597991853907,169150,VOO
2011-07-29,91.3134765625,92.20961844022628,90.72635522257323,91.12807013378439,194600,VOO
2011-08-01,90.9890365600586,92.56500633259435,90.1392504977802,92.5341042710977,435950,VOO
2011-08-02,88.71778106689453,90.7727238573646,88.67143092375967,90.35555488725493,258400,VOO
2011-08-03,89.16584014892578,89.25854631673826,87.28086188845495,88.81047534659142,380550,VOO
2011-08-04,84.99413299560547,88.03791686877102,84.85507672997956,87.97611277427887,504200,VOO
2011-08-05,84.8087387084961,86.26110566650348,82.61474608660262,86.0447913049124,538450,VOO
2011-08-08,79.3701400756836,83.6190769989167,79.21563563606175,81.90405060686795,790300,VOO
2011-08-09,82.92375183105469,82.97010785385213,77.96408765106327,80.65250710873873,579800,VOO
2011-08-10,79.32376098632812,82.12033511747613,79.16925660306744,81.47140374105953,403100,VOO
2011-08-11,82.80016326904297,83.97441191483458,79.7718325405596,80.12719733986448,919300,VOO
2011-08-12,83.46455383300781,84.20618558593841,82.90832854481854,83.80447059667131,307200,VOO
2011-08-15,85.1795883178711,85.28774259089816,84.09803969363456,84.2834461768287,225950,VOO
2011-08-16,84.4533920288086,85.25682786190903,83.61905413743911,84.37613983011845,263800,VOO
2011-08-17,84.54608154296875,85.59672774121634,83.89715023512699,84.97869848555406,160550,VOO
2011-08-18,81.038818359375,82.42937603295728,80.14267608385082,82.33667572443183,524000,VOO
2011-08-19,79.49372100830078,81.74951805732715,79.44736497718068,79.84908581241059,1438400,VOO
2011-08-22,79.55553436279297,81.40961079198547,79.40102406438344,81.36326064944524,246400,VOO
2011-08-23,82.30574035644531,82.33664241143988,79.57097037605095,79.97268530305175,301950,VOO
2011-08-24,83.43363189697266,83.49543600181804,81.93491477127343,82.13577516503898,151000,VOO
2011-08-25,82.18212127685547,84.34521768892775,81.59499999143424,83.98985294439481,294150,VOO
2011-08-26,83.26368713378906,83.64995401111706,80.35895856597237,81.62591934605582,197500,VOO
2011-08-29,85.68944549560547,85.72034755409301,84.39158850895376,84.46884070819011,159000,VOO
2011-08-30,85.8439712524414,86.46199485163135,84.71607243730287,85.36499810054721,129900,VOO
2011-08-31,86.27658081054688,87.21907305284033,85.6894534328293,86.50834332368858,214950,VOO
2011-09-01,85.44220733642578,87.14178464073746,85.39585721064122,86.3228950901108,274900,VOO
2011-09-02,83.23274993896484,84.0825355315498,82.97009140236828,83.68082074206025,150350,VOO
2011-09-06,82.66108703613281,82.76924125793408,80.83790744867864,80.89971154512594,197950,VOO
2011-09-07,84.99413299560547,85.00958696620994,83.66538032780139,83.98984298294089,199700,VOO
2011-09-08,84.09801483154297,85.42677367186955,83.95895853676544,84.46882768830699,115650,VOO
2011-09-09,81.8885726928711,83.38728996596018,81.45595570433586,83.17098147169256,174200,VOO
2011-09-12,82.4757080078125,82.4757080078125,80.62162575691379,80.88428441302557,161350,VOO
2011-09-13,83.1555404663086,83.48000325831477,82.18214619632475,82.73837149345837,193500,VOO
2011-09-14,84.32979583740234,85.3340862815177,82.47571346385004,83.63451421057455,459000,VOO
2011-09-15,85.78216552734375,85.82851567557944,84.53065847928663,85.24138825740827,128700,VOO
2011-09-16,86.29202270507812,86.57013534331476,85.5194889086353,86.09116816165788,79000,VOO
2011-09-19,85.48858642578125,85.82849726320009,84.34523389819601,84.87055707671388,82150,VOO
2011-09-20,85.34952545166016,86.63192832402537,85.31862339649945,85.84394654630269,154550,VOO
2011-09-21,82.76925659179688,85.64308277540914,82.76925659179688,85.44222237172545,139000,VOO
2011-09-22,80.17355346679688,81.11604560640086,79.09200501325188,80.4980162346709,420500,VOO
2011-09-23,80.54644012451172,81.0436398965633,79.59865120682312,79.70741328651636,329200,VOO
2011-09-26,82.50414276123047,82.61290481360294,80.26674434902759,81.35437079983951,193850,VOO
2011-09-27,83.45195770263672,84.89694648412798,83.01690935623994,84.2443739645328,617550,VOO
2011-09-28,81.7894287109375,84.08897883357223,81.6340560254291,83.66946547019394,197300,VOO
2011-09-29,82.37986755371094,83.48302919152923,80.91934394563131,83.17227784827494,119300,VOO
2011-09-30,80.42213439941406,81.94481531593183,80.31337232353259,81.23008548245397,183300,VOO
2011-10-03,77.95167541503906,80.85719370180321,77.95167541503906,79.878329030382,333100,VOO
2011-10-04,79.6607894897461,79.8783136131692,76.32022351692608,77.01941243299164,285650,VOO
2011-10-05,81.24563598632812,81.4320844347496,79.24129590275696,79.92494416502859,281000,VOO
2011-10-06,82.81491088867188,82.83045171479719,80.60858774595941,81.19900874277376,583800,VOO
2011-10-07,82.17790222167969,83.24999437174503,81.71177803460765,83.24999437174503,627150,VOO
2011-10-10,84.95909881591797,84.95909881591797,83.63841293528168,83.70055846605725,168200,VOO
2011-10-11,84.92803192138672,85.23878331594655,84.36868059659699,84.49298352525688,663200,VOO
2011-10-12,85.70491027832031,86.69931003212257,85.45631033986975,85.67383454512773,509150,VOO
2011-10-13,85.58060455322266,85.79812873631809,84.60173980220372,85.22323662146363,364000,VOO
2011-10-14,86.99452209472656,87.05666763085048,86.17103002486978,86.62161924253428,423450,VOO
2011-10-17,85.36306762695312,86.69929427594637,85.17661918877167,86.60607302040013,309650,VOO
2011-10-18,87.07221221923828,87.66263336398828,84.67943412601979,85.33200673666664,259100,VOO
2011-10-19,85.9845962524414,87.38297477820764,85.76707202112016,86.88576891464238,107900,VOO
2011-10-20,86.37301635742188,86.60608137294291,85.14555167291162,86.23317853352717,68200,VOO
2011-10-21,88.03553771972656,88.1132240898652,87.19651069721297,87.39850000124552,87200,VOO
2011-10-24,89.15422058105469,89.30959328676407,88.12874531294183,88.22196656553194,138550,VOO
2011-10-25,87.42958068847656,88.7036561976277,87.19651563776506,88.7036561976277,102400,VOO
2011-10-26,88.26860046386719,88.61042166901414,86.85468722655536,88.37736256465348,1922200,VOO
2011-10-27,91.31397247314453,91.90439967755773,89.96221038536159,90.72354526873133,309200,VOO
2011-10-28,91.40717315673828,91.5003944223624,90.80120529473335,90.92550821835168,693650,VOO
2011-10-31,89.0610122680664,90.38169832763685,89.0610122680664,90.31955278844146,153450,VOO
2011-11-01,86.69929504394531,87.70923545329501,86.35747389209955,86.65268441575931,307150,VOO
2011-11-02,88.06660461425781,88.37735599071344,87.258653406309,87.98891825191629,122650,VOO
2011-11-03,89.69803619384766,89.86894973631946,87.81799908083599,89.0609985800549,173650,VOO
2011-11-04,89.18529510498047,89.26298145678759,88.11320329794056,88.9211543963298,147450,VOO
2011-11-07,89.69803619384766,89.74464682285301,88.28412315215694,89.0609985800549,79500,VOO
2011-11-08,90.7701416015625,90.90997944563328,89.35622825688687,90.19525532131163,135700,VOO
2011-11-09,87.4917221069336,89.12315949320522,87.32080854632699,88.7502566403281,246850,VOO
2011-11-10,88.28414916992188,88.71919764108709,87.49173860785795,88.64151126082056,121800,VOO
2011-11-11,90.0087890625,90.19523750874274,89.35621061001656,89.37175143800552,132650,VOO
2011-11-14,89.13868713378906,89.71357923210297,88.73471450924752,89.66696267485986,359550,VOO
2011-11-15,89.60480499267578,90.05539414316266,88.65702199187461,88.96776740743493,402200,VOO
2011-11-16,88.15985870361328,89.69806929940047,88.03555574426937,88.71920423938687,91900,VOO
2011-11-17,86.74591064453125,88.2064342734795,86.17101857681537,87.98891010822008,989950,VOO
